Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Mode,Payment Method,Sales Representative
ORD-111679,2023-05-25,2023-06-01,CU-10319,Robert Jackson,Home Office,United States,Washington,Spokane,West,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,778.09,1,0.1,305.1,Standard Class,PayPal,Sofia Rossi
ORD-110889,2024-01-10,2024-01-13,CU-11636,Emily Nguyen,Home Office,United States,California,Los Angeles,West,PR-0030,Furniture,Furnishings,Desk Lamp LED,1272.13,2,0.15,206.08,Standard Class,Bank Transfer,Priya Nair
ORD-108821,2024-05-08,2024-05-14,CU-11903,Elizabeth Lopez,Corporate,United States,New York,Buffalo,East,PR-0040,Office Supplies,Binders,Presentation Binder,56.4,1,0.2,21.89,Standard Class,Credit Card,Carlos Mendes
ORD-102517,2024-06-23,2024-06-28,CU-11464,Andrew Thomas,Consumer,United States,New Jersey,Newark,East,PR-0017,Technology,Copiers,PrintMaster 200,977.36,3,0.15,135.34,Second Class,Credit Card,Daniel Kim
ORD-107189,2024-01-14,2024-01-17,CU-11860,Paul Flores,Corporate,United States,Nevada,Las Vegas,West,PR-0022,Furniture,Chairs,Task Chair Basic,1223.5,2,0.2,190.29,First Class,Bank Transfer,Liam O'Connor
ORD-102548,2022-07-15,2022-07-20,CU-10076,Deborah Perez,Consumer,United States,Oregon,Portland,West,PR-0044,Office Supplies,Art,Marker Set,115.96,1,0.0,52.15,Standard Class,Debit Card,Liam O'Connor
ORD-110689,2025-02-25,2025-02-26,CU-11449,Karen Taylor,Corporate,United States,Florida,Miami,South,PR-0029,Furniture,Bookcases,Modern Ladder Shelf,1560.6,3,0.1,317.48,Second Class,Debit Card,Priya Nair
ORD-106553,2023-05-11,2023-05-14,CU-10713,Nancy Martinez,Consumer,United States,Washington,Spokane,West,PR-0031,Furniture,Furnishings,Office Rug,1283.82,2,0.15,388.2,Standard Class,Credit Card,Carlos Mendes
ORD-100408,2025-02-25,2025-03-03,CU-10776,Steven Wilson,Corporate,United States,Tennessee,Memphis,South,PR-0008,Technology,Computers,GameStation Tower,1006.21,1,0.0,269.06,Standard Class,Credit Card,Carlos Mendes
ORD-103391,2023-02-11,2023-02-12,CU-10291,Deborah Jones,Corporate,United States,Ohio,Cleveland,Central,PR-0026,Furniture,Tables,Glass Office Desk,1544.8,4,0.1,306.74,Second Class,Bank Transfer,Liam O'Connor
ORD-108356,2022-04-23,2022-04-24,CU-11936,Michael Wilson,Corporate,United States,California,Los Angeles,West,PR-0005,Technology,Phones,Aria Smartphone,363.82,1,0.0,76.99,First Class,Bank Transfer,Grace Okafor
ORD-102291,2023-12-20,2023-12-27,CU-10613,Elizabeth Thomas,Corporate,United States,Georgia,Atlanta,South,PR-0031,Furniture,Furnishings,Office Rug,538.34,1,0.05,166.98,Standard Class,PayPal,Carlos Mendes
ORD-102336,2025-06-27,2025-06-30,CU-11563,Steven Clark,Consumer,United States,Florida,Miami,South,PR-0031,Furniture,Furnishings,Office Rug,1235.06,2,0.05,464.24,Standard Class,Cash on Delivery,Priya Nair
ORD-107822,2024-05-13,2024-05-15,CU-11236,Christopher Lopez,Consumer,United States,Illinois,Chicago,Central,PR-0046,Office Supplies,Art,Whiteboard Markers,394.52,5,0.2,104.92,Second Class,Cash on Delivery,Alex Turner
ORD-106068,2022-10-26,2022-11-01,CU-10243,Nancy Johnson,Consumer,United States,Nevada,Las Vegas,West,PR-0034,Office Supplies,Paper,Premium Copy Paper,163.13,3,0.05,73.8,Same Day,Bank Transfer,Carlos Mendes
ORD-110618,2025-12-09,2025-12-10,CU-11508,Emily Walker,Consumer,United States,Nevada,Reno,West,PR-0040,Office Supplies,Binders,Presentation Binder,50.9,1,0.3,18.74,Standard Class,Bank Transfer,Sofia Rossi
ORD-109279,2024-05-15,2024-05-20,CU-10720,Daniel Thomas,Consumer,United States,Washington,Spokane,West,PR-0032,Furniture,Furnishings,Wall Clock,185.38,2,0.1,41.4,Second Class,PayPal,Sofia Rossi
ORD-105818,2025-04-23,2025-04-26,CU-11957,William Nguyen,Corporate,United States,New York,Albany,East,PR-0034,Office Supplies,Paper,Premium Copy Paper,69.0,1,0.15,21.85,Standard Class,Bank Transfer,Carlos Mendes
ORD-105281,2025-08-06,2025-08-10,CU-10890,Steven Lopez,Corporate,United States,New Jersey,Newark,East,PR-0031,Furniture,Furnishings,Office Rug,1378.32,2,0.0,492.85,Second Class,PayPal,Sofia Rossi
ORD-103770,2025-11-19,2025-11-20,CU-10994,Robert King,Corporate,United States,Michigan,Detroit,Central,PR-0008,Technology,Computers,GameStation Tower,2396.19,3,0.0,780.24,First Class,Credit Card,Priya Nair
ORD-107235,2024-11-16,2024-11-17,CU-10667,Jennifer Sanchez,Consumer,United States,New York,New York City,East,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,5354.64,6,0.2,-133.81,Standard Class,Debit Card,Carlos Mendes
ORD-105963,2025-03-08,2025-03-10,CU-10622,Sandra Taylor,Consumer,United States,Georgia,Savannah,South,PR-0003,Technology,Phones,ZenPhone Lite,827.98,1,0.0,164.23,First Class,Bank Transfer,Liam O'Connor
ORD-105850,2025-08-13,2025-08-16,CU-11014,Amanda Robinson,Home Office,United States,Pennsylvania,Philadelphia,East,PR-0026,Furniture,Tables,Glass Office Desk,1558.01,3,0.05,390.98,Standard Class,PayPal,Sofia Rossi
ORD-107470,2023-06-20,2023-06-24,CU-12000,Susan Lopez,Home Office,United States,Oregon,Portland,West,PR-0023,Furniture,Tables,Conference Table Oak,390.62,1,0.15,79.43,Standard Class,Cash on Delivery,Liam O'Connor
ORD-105061,2022-08-13,2022-08-14,CU-10073,Carol Davis,Consumer,United States,Ohio,Columbus,Central,PR-0024,Furniture,Tables,Standing Desk Pro,713.97,3,0.0,176.52,Standard Class,Cash on Delivery,Daniel Kim
ORD-102860,2022-05-17,2022-05-22,CU-10588,Donna Perez,Corporate,United States,Texas,Houston,Central,PR-0032,Furniture,Furnishings,Wall Clock,1999.08,4,0.1,405.48,First Class,Cash on Delivery,Nina Petrova
ORD-102363,2024-03-10,2024-03-11,CU-11853,Thomas Wilson,Consumer,United States,California,San Francisco,West,PR-0010,Technology,Computers,WorkStation Elite,933.31,1,0.05,231.91,Second Class,Debit Card,Nina Petrova
ORD-104624,2023-02-02,2023-02-08,CU-12193,John Sanchez,Corporate,United States,Florida,Miami,South,PR-0002,Technology,Phones,NovaPhone S8,2434.92,2,0.0,318.55,First Class,Cash on Delivery,Alex Turner
ORD-107321,2025-01-31,2025-02-02,CU-11039,Jennifer Lee,Corporate,United States,Tennessee,Nashville,South,PR-0023,Furniture,Tables,Conference Table Oak,2986.44,3,0.1,1072.74,Second Class,Cash on Delivery,Sofia Rossi
ORD-106064,2023-08-23,2023-08-25,CU-10584,Amanda Harris,Corporate,United States,Oregon,Portland,West,PR-0008,Technology,Computers,GameStation Tower,959.26,1,0.0,353.96,Standard Class,Cash on Delivery,Daniel Kim
ORD-104123,2024-11-22,2024-11-29,CU-12036,Melissa Thompson,Consumer,United States,Michigan,Ann Arbor,Central,PR-0033,Furniture,Furnishings,Filing Cabinet,1009.88,1,0.0,223.81,Standard Class,Credit Card,Sofia Rossi
ORD-109348,2023-06-15,2023-06-20,CU-10260,Kevin Davis,Consumer,United States,New York,New York City,East,PR-0020,Furniture,Chairs,MeshBack Office Chair,4489.2,5,0.1,1122.08,First Class,Debit Card,Carlos Mendes
ORD-100274,2022-03-18,2022-03-22,CU-11730,Melissa Thomas,Corporate,United States,North Carolina,Charlotte,South,PR-0045,Office Supplies,Art,Highlighter Pack,190.66,2,0.0,94.13,Standard Class,Cash on Delivery,Carlos Mendes
ORD-109264,2024-11-17,2024-11-21,CU-11263,Michelle Nguyen,Consumer,United States,New Jersey,Newark,East,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,292.54,2,0.05,77.19,First Class,Cash on Delivery,Grace Okafor
ORD-107998,2024-01-31,2024-02-07,CU-12113,David Brown,Consumer,United States,Washington,Spokane,West,PR-0005,Technology,Phones,Aria Smartphone,9299.28,8,0.0,2759.53,First Class,PayPal,Liam O'Connor
ORD-110379,2023-09-08,2023-09-15,CU-10069,Matthew Harris,Consumer,United States,Illinois,Chicago,Central,PR-0037,Office Supplies,Paper,Printer Paper Ream,25.42,1,0.0,11.11,Standard Class,Debit Card,Sofia Rossi
ORD-106276,2025-10-01,2025-10-02,CU-12087,Thomas Wilson,Corporate,United States,Georgia,Savannah,South,PR-0048,Office Supplies,Labels,Shipping Label Roll,225.09,2,0.05,97.33,First Class,Cash on Delivery,Liam O'Connor
ORD-107813,2025-07-03,2025-07-08,CU-10960,Anthony Brown,Consumer,United States,Oregon,Portland,West,PR-0031,Furniture,Furnishings,Office Rug,1890.2,2,0.0,513.77,Second Class,Credit Card,Liam O'Connor
ORD-108867,2025-11-28,2025-11-30,CU-10837,Margaret Torres,Corporate,United States,New York,Albany,East,PR-0005,Technology,Phones,Aria Smartphone,1508.57,2,0.4,-288.25,First Class,Credit Card,Ethan Wu
ORD-106398,2023-03-17,2023-03-19,CU-11929,Elizabeth Smith,Corporate,United States,New York,New York City,East,PR-0041,Office Supplies,Storage,Storage Box Set,749.28,7,0.0,383.44,Standard Class,Debit Card,Sofia Rossi
ORD-103382,2024-02-06,2024-02-12,CU-12194,Nancy Thomas,Home Office,United States,Pennsylvania,Philadelphia,East,PR-0023,Furniture,Tables,Conference Table Oak,1441.23,3,0.0,399.08,Standard Class,PayPal,Priya Nair
ORD-106733,2025-12-04,2025-12-08,CU-11760,,Home Office,United States,Georgia,Atlanta,South,PR-0038,Office Supplies,Binders,3-Ring Binder,488.0,5,0.0,198.8,First Class,PayPal,Grace Okafor
ORD-111215,2022-08-12,2022-08-13,CU-11422,Anthony Scott,Consumer,United States,Illinois,Springfield,Central,PR-0028,Furniture,Bookcases,Corner Bookshelf,920.58,4,0.2,101.26,First Class,Credit Card,Nina Petrova
ORD-103704,2022-07-25,2022-07-29,CU-10044,Matthew Moore,Consumer,United States,Massachusetts,Boston,East,PR-0031,Furniture,Furnishings,Office Rug,2449.53,4,0.15,608.71,First Class,Bank Transfer,Grace Okafor
ORD-100585,2025-11-09,2025-11-11,CU-10469,Andrew Martin,Consumer,United States,New York,Albany,East,PR-0007,Technology,Computers,AirLight 13,962.26,1,0.0,254.59,Standard Class,Cash on Delivery,Grace Okafor
ORD-100837,2025-02-03,2025-02-04,CU-10535,Thomas Lee,Home Office,United States,Florida,Tampa,South,PR-0037,Office Supplies,Paper,Printer Paper Ream,81.51,1,0.05,37.11,Same Day,Bank Transfer,Carlos Mendes
ORD-104806,2025-11-16,2025-11-22,CU-10545,Susan Moore,Consumer,United States,California,Los Angeles,West,PR-0019,Furniture,Chairs,ErgoChair Deluxe,2178.99,3,0.0,831.29,Same Day,Credit Card,Alex Turner
ORD-104399,2025-03-22,2025-03-23,CU-11996,George Sanchez,Corporate,United States,New Jersey,Newark,East,PR-0009,Technology,Computers,UltraSlim Laptop,10955.91,7,0.0,2651.52,First Class,Debit Card,Liam O'Connor
ORD-102615,2025-07-10,2025-07-15,CU-10822,Susan Rodriguez,Consumer,United States,Massachusetts,Worcester,East,PR-0026,Furniture,Tables,Glass Office Desk,1369.76,4,0.0,548.25,Standard Class,Cash on Delivery,Daniel Kim
ORD-105346,2023-11-16,2023-11-21,CU-11928,Edward Thomas,Consumer,United States,Michigan,Detroit,Central,PR-0018,Technology,Copiers,ScanPro Duo,204.01,1,0.05,44.68,Second Class,Bank Transfer,Carlos Mendes
ORD-107243,2024-09-27,2024-10-04,CU-10835,Sandra Jones,Corporate,United States,Nevada,Reno,West,PR-0005,Technology,Phones,Aria Smartphone,2344.08,3,0.0,417.69,First Class,PayPal,Nina Petrova
ORD-109629,2023-06-01,2023-06-06,CU-12078,Kenneth Torres,Home Office,United States,Nevada,Las Vegas,West,PR-0001,Technology,Phones,UltraPhone X12,1302.53,1,0.1,180.35,Standard Class,PayPal,Grace Okafor
ORD-101553,2022-06-16,2022-06-18,CU-10044,Matthew Moore,Corporate,United States,Washington,Spokane,West,PR-0011,Technology,Accessories,Wireless Mouse,2804.66,3,0.05,747.37,Standard Class,Credit Card,Maria Silva
ORD-100816,2025-09-19,2025-09-24,CU-10774,Karen Thompson,Corporate,United States,Texas,Austin,Central,PR-0001,Technology,Phones,UltraPhone X12,2195.48,7,0.0,407.48,Same Day,Debit Card,Nina Petrova
ORD-109435,2025-08-23,2025-08-28,CU-10013,Mark Nguyen,Consumer,United States,Massachusetts,Worcester,East,PR-0011,Technology,Accessories,Wireless Mouse,5027.61,3,0.0,1035.56,Standard Class,Debit Card,Grace Okafor
ORD-100302,2024-08-16,2024-08-18,CU-10367,Jessica Gonzalez,Consumer,United States,Washington,Spokane,West,PR-0008,Technology,Computers,GameStation Tower,305.48,2,0.4,-61.05,Standard Class,PayPal,Nina Petrova
ORD-102619,2024-10-02,2024-10-09,CU-10871,Sarah Nguyen,Consumer,United States,Illinois,Chicago,Central,PR-0013,Technology,Accessories,USB-C Hub,2480.7,6,0.0,586.58,First Class,Debit Card,Carlos Mendes
ORD-111714,2022-05-13,2022-05-16,CU-10273,Karen Jackson,Consumer,United States,Oregon,Portland,West,PR-0046,Office Supplies,Art,Whiteboard Markers,200.75,6,0.05,75.13,Second Class,Debit Card,Sofia Rossi
ORD-108141,2024-06-14,2024-06-19,CU-10233,Donald Anderson,Consumer,United States,Washington,Seattle,West,PR-0040,Office Supplies,Binders,Presentation Binder,491.68,5,0.15,152.69,Same Day,Debit Card,Daniel Kim
ORD-102485,2025-02-04,2025-02-10,CU-10917,Steven White,Home Office,United States,Tennessee,Nashville,South,PR-0029,Furniture,Bookcases,Modern Ladder Shelf,1139.47,3,0.2,126.05,Standard Class,Cash on Delivery,Priya Nair
ORD-100566,2024-10-11,2024-10-13,CU-10700,Paul Thompson,Corporate,United States,Oregon,Eugene,West,PR-0047,Office Supplies,Labels,Address Label Pack,12.55,1,0.0,6.29,Same Day,Cash on Delivery,Grace Okafor
ORD-101063,2024-09-06,2024-09-12,CU-10250,Margaret Hill,Consumer,United States,Georgia,Savannah,South,PR-0034,Office Supplies,Paper,Premium Copy Paper,200.04,4,0.0,66.67,First Class,PayPal,Alex Turner
ORD-109064,2025-05-13,2025-05-18,CU-11932,Daniel Smith,Consumer,United States,Oregon,Eugene,West,PR-0017,Technology,Copiers,PrintMaster 200,767.73,1,0.0,166.04,Standard Class,Bank Transfer,Alex Turner
ORD-102819,2023-12-15,2023-12-17,CU-11026,Sarah Davis,Home Office,United States,Pennsylvania,Pittsburgh,East,PR-0022,Furniture,Chairs,Task Chair Basic,1713.22,2,0.0,592.81,Second Class,Debit Card,Nina Petrova
ORD-100952,2022-11-02,2022-11-08,CU-10300,Joseph Lopez,Consumer,United States,Oregon,Portland,West,PR-0046,Office Supplies,Art,Whiteboard Markers,127.22,2,0.05,51.87,Same Day,Cash on Delivery,Maria Silva
ORD-100159,2024-05-03,2024-05-05,CU-10660,Donald Jackson,Corporate,United States,Illinois,Springfield,Central,PR-0048,Office Supplies,Labels,Shipping Label Roll,84.67,3,0.3,16.89,Standard Class,PayPal,Nina Petrova
ORD-100923,2025-06-14,2025-06-20,CU-10205,James Perez,Consumer,United States,Oregon,Eugene,West,PR-0010,Technology,Computers,WorkStation Elite,1295.14,1,0.2,62.81,Standard Class,Debit Card,Sofia Rossi
ORD-107018,2024-05-10,2024-05-13,CU-10984,Joshua Wright,Corporate,United States,Tennessee,Nashville,South,PR-0026,Furniture,Tables,Glass Office Desk,1190.0,2,0.0,356.21,Standard Class,PayPal,Alex Turner
ORD-111451,2025-09-05,2025-09-08,CU-10512,Margaret Lee,Consumer,United States,North Carolina,Raleigh,South,PR-0046,Office Supplies,Art,Whiteboard Markers,57.38,2,,27.97,First Class,Debit Card,Maria Silva
ORD-111961,2023-10-05,2023-10-08,CU-11769,George Robinson,Corporate,United States,Tennessee,Memphis,South,PR-0028,Furniture,Bookcases,Corner Bookshelf,1337.11,6,0.05,380.64,Second Class,Cash on Delivery,Sofia Rossi
ORD-107899,2025-07-04,2025-07-07,CU-10212,Brian Martinez,Consumer,United States,North Carolina,Raleigh,South,PR-0039,Office Supplies,Binders,Report Cover Binder,71.97,1,0.05,29.01,First Class,Cash on Delivery,Grace Okafor
ORD-110167,2022-07-18,2022-07-24,CU-10622,Sandra Taylor,Consumer,United States,California,Los Angeles,West,PR-0014,Technology,Accessories,Laptop Stand,1016.96,2,0.15,83.6,Standard Class,Credit Card,Ethan Wu
ORD-101839,2023-12-06,2023-12-13,CU-11464,Andrew Thomas,Consumer,United States,Michigan,Detroit,Central,PR-0027,Furniture,Bookcases,5-Shelf Bookcase,727.91,1,0.0,221.04,First Class,Bank Transfer,Grace Okafor
ORD-110586,2025-08-08,2025-08-11,CU-11906,Joseph Lee,Corporate,United States,New Jersey,Newark,East,PR-0002,Technology,Phones,NovaPhone S8,585.24,1,0.0,128.62,Standard Class,Cash on Delivery,Sofia Rossi
ORD-109289,2025-09-17,2025-09-21,CU-11173,James Miller,Consumer,United States,New York,Albany,East,PR-0007,Technology,Computers,AirLight 13,1062.26,3,0.3,72.97,First Class,Cash on Delivery,Maria Silva
ORD-102056,2024-09-05,2024-09-09,CU-10522,Sarah Lopez,Consumer,United States,Massachusetts,Boston,East,PR-0009,Technology,Computers,UltraSlim Laptop,1481.09,2,,240.86,Same Day,Debit Card,Carlos Mendes
ORD-108681,2025-11-05,2025-11-11,CU-10916,Jennifer Ramirez,Corporate,United States,New York,Albany,East,PR-0015,Technology,Accessories,Bluetooth Speaker,1057.37,1,0.1,162.57,First Class,Debit Card,Ethan Wu
ORD-103713,2024-11-14,2024-11-16,CU-11264,Jessica Thomas,Consumer,United States,Oregon,Portland,West,PR-0039,Office Supplies,Binders,Report Cover Binder,46.24,2,0.15,17.93,Standard Class,Cash on Delivery,Nina Petrova
ORD-104925,2024-06-04,2024-06-10,CU-10874,Karen Robinson,Corporate,United States,Texas,Austin,Central,PR-0003,Technology,Phones,ZenPhone Lite,2844.45,6,0.1,463.2,Standard Class,Debit Card,Alex Turner
ORD-100385,2024-05-20,2024-05-24,CU-10643,Charles Anderson,Home Office,United States,California,Los Angeles,West,PR-0006,Technology,Computers,ProBook 15,1547.5,1,0.05,402.13,Standard Class,Credit Card,Grace Okafor
ORD-102283,2023-06-14,2023-06-15,CU-10348,Michelle Wright,Consumer,United States,North Carolina,Charlotte,South,PR-0035,Office Supplies,Paper,Recycled Notebook Pack,45.52,1,0.0,19.53,First Class,PayPal,Alex Turner
ORD-101824,2024-10-10,2024-10-17,CU-10376,Joshua Davis,Corporate,United States,Ohio,Cleveland,Central,PR-0043,Office Supplies,Storage,File Sorter,574.03,7,0.05,280.9,Standard Class,Bank Transfer,Liam O'Connor
ORD-105484,2023-12-16,2023-12-18,CU-10485,David Thomas,Home Office,United States,Georgia,Savannah,South,PR-0034,Office Supplies,Paper,Premium Copy Paper,116.87,2,0.4,21.45,Standard Class,PayPal,Ethan Wu
ORD-104419,2024-03-10,2024-03-15,CU-11440,Melissa Davis,Consumer,United States,Nevada,Reno,West,PR-0020,Furniture,Chairs,MeshBack Office Chair,510.68,7,0.1,107.97,Standard Class,PayPal,Alex Turner
ORD-101588,2025-10-22,2025-10-28,CU-10563,Elizabeth Harris,Home Office,United States,Florida,Orlando,South,PR-0005,Technology,Phones,Aria Smartphone,433.53,1,0.15,60.2,First Class,Cash on Delivery,Nina Petrova
ORD-102871,2024-06-15,2024-06-16,CU-10637,Andrew Jackson,Home Office,United States,Michigan,Detroit,Central,PR-0029,Furniture,Bookcases,Modern Ladder Shelf,579.45,2,0.15,67.06,Standard Class,Bank Transfer,Liam O'Connor
ORD-103348,2024-02-11,2024-02-16,CU-11896,Thomas Miller,Corporate,United States,New York,Buffalo,East,PR-0014,Technology,Accessories,Laptop Stand,754.91,1,0.1,118.88,First Class,Bank Transfer,Maria Silva
ORD-109762,2022-10-11,2022-10-13,CU-10782,Andrew Anderson,Consumer,United States,Washington,Seattle,West,PR-0001,Technology,Phones,UltraPhone X12,2482.01,2,0.05,257.1,First Class,Cash on Delivery,Liam O'Connor
ORD-109943,2025-07-23,2025-07-27,CU-10081,Steven Lopez,Corporate,United States,New York,Buffalo,East,PR-0030,Furniture,Furnishings,Desk Lamp LED,2557.66,7,0.0,863.04,First Class,PayPal,Priya Nair
ORD-105400,2025-06-22,2025-06-28,CU-10721,Donna Lee,Consumer,United States,Pennsylvania,Pittsburgh,East,PR-0036,Office Supplies,Paper,Sticky Notes Set,259.86,6,0.0,107.23,Second Class,Cash on Delivery,Maria Silva
ORD-109423,2022-06-25,2022-07-01,CU-11859,Jennifer Wright,Corporate,United States,New York,Albany,East,PR-0047,Office Supplies,Labels,Address Label Pack,264.9,5,0.0,129.84,Standard Class,Credit Card,Nina Petrova
ORD-104089,2022-06-12,2022-06-16,CU-10794,Robert Martinez,Consumer,United States,Nevada,Las Vegas,West,PR-0030,Furniture,Furnishings,Desk Lamp LED,1018.59,6,0.05,280.09,Standard Class,Bank Transfer,Maria Silva
ORD-105888,2025-03-08,2025-03-11,CU-11012,Kenneth Lopez,Consumer,United States,Florida,Orlando,South,PR-0044,Office Supplies,Art,Marker Set,30.34,1,0.1,13.02,First Class,Credit Card,Ethan Wu
ORD-111869,2023-11-14,2023-11-21,CU-10912,Amanda Garcia,Home Office,United States,New Jersey,Jersey City,East,PR-0020,Furniture,Chairs,MeshBack Office Chair,2428.29,3,0.3,219.4,Standard Class,Bank Transfer,Daniel Kim
ORD-108970,2022-03-01,2022-03-06,CU-11105,Kenneth Nguyen,Consumer,United States,New York,New York City,East,PR-0003,Technology,Phones,ZenPhone Lite,1080.23,3,0.15,185.48,Standard Class,Debit Card,Alex Turner
ORD-103160,2023-09-10,2023-09-17,CU-10504,Charles Lewis,Consumer,United States,Pennsylvania,Philadelphia,East,PR-0009,Technology,Computers,UltraSlim Laptop,2698.86,3,0.05,607.18,First Class,Cash on Delivery,Sofia Rossi
ORD-100963,2025-02-22,2025-02-28,CU-11345,Kimberly Lewis,Consumer,United States,Texas,Austin,Central,PR-0028,Furniture,Bookcases,Corner Bookshelf,675.14,1,0.1,176.14,Same Day,Credit Card,Priya Nair
ORD-100352,2023-06-13,2023-06-17,CU-10495,Thomas Nguyen,Consumer,United States,New Jersey,Jersey City,East,PR-0033,Furniture,Furnishings,Filing Cabinet,1778.06,4,0.05,386.48,Standard Class,Credit Card,Nina Petrova
